,Unnamed: 0,Unnamed: 0.1,Datetime,Open,High,Low,Close,Volume,ma,moving average 5,moving average 10,moving average 20
1087,1087,1087,2020-05-27 15:15:00-04:00,181.05499267578125,181.05999755859366,180.8500061035156,180.8800048828125,58383,180.904,180.919,0.028995117187491815,180.897
1088,1088,1088,2020-05-27 15:16:00-04:00,180.8699951171875,180.875,180.75999450683602,180.82000732421875,50328,180.901,180.916,0.07299267578125068,180.9
1089,1089,1089,2020-05-27 15:17:00-04:00,180.80499267578125,180.8600006103516,180.72999572753903,180.7899932861328,62075,180.894,180.9,0.08400671386718273,180.901
1090,1090,1090,2020-05-27 15:18:00-04:00,180.8000030517578,180.8300018310547,180.7100067138672,180.7700042724609,53459,180.867,180.864,0.08499572753908069,180.894
1091,1091,1091,2020-05-27 15:19:00-04:00,180.78500366210938,180.9199981689453,180.78500366210938,180.9199981689453,33086,180.871,180.836,-0.05299816894532228,180.891
1092,1092,1092,2020-05-27 15:20:00-04:00,180.9199981689453,180.97999572753903,180.91000366210938,180.9499969482422,40200,180.885,180.85,-0.0679969482421825,180.887
1093,1093,1093,2020-05-27 15:21:00-04:00,180.9499969482422,180.9638977050781,180.8300018310547,180.88999938964844,47946,180.89,180.864,-0.00599938964845137,180.884
1094,1094,1094,2020-05-27 15:22:00-04:00,180.88999938964844,180.88999938964844,180.7100067138672,180.72999572753903,52871,180.876,180.852,0.12600427246096046,180.877
1095,1095,1095,2020-05-27 15:23:00-04:00,180.72999572753903,180.75,180.6699981689453,180.6999969482422,49253,180.851,180.838,0.12700305175781068,180.865
1096,1096,1096,2020-05-27 15:24:00-04:00,180.7100067138672,180.8000030517578,180.69000244140625,180.75999450683602,30867,180.821,180.806,0.05500549316397496,180.862
1097,1097,1097,2020-05-27 15:25:00-04:00,180.75,180.75,180.63340759277344,180.66000366210938,46161,180.799,180.748,0.12699633789063114,180.852
1098,1098,1098,2020-05-27 15:26:00-04:00,180.6499938964844,180.76499938964844,180.6300048828125,180.72000122070312,45481,180.789,180.714,0.054998779296880684,180.845
1099,1099,1099,2020-05-27 15:27:00-04:00,180.7100067138672,180.8800048828125,180.6999969482422,180.8500061035156,40711,180.795,180.738,-0.062006103515585664,180.844
1100,1100,1100,2020-05-27 15:28:00-04:00,180.8426055908203,180.8999938964844,180.8302001953125,180.8600006103516,34588,180.804,180.77,-0.0590006103516032,180.835
1101,1101,1101,2020-05-27 15:29:00-04:00,180.85499572753903,180.85499572753903,180.72000122070312,180.7250061035156,41171,180.785,180.763,0.06299389648441434,180.828
1102,1102,1102,2020-05-27 15:30:00-04:00,180.72000122070312,180.72799682617188,180.5500030517578,180.5500030517578,73105,180.745,180.741,0.19399694824218727,180.815
1103,1103,1103,2020-05-27 15:31:00-04:00,180.56500244140625,180.57989501953125,180.3500061035156,180.3600006103516,108473,180.692,180.669,0.31399938964841567,180.791
1104,1104,1104,2020-05-27 15:32:00-04:00,180.3600006103516,180.51980590820312,180.31500244140625,180.47000122070312,73105,180.666,180.593,0.16699877929687545,180.771
1105,1105,1105,2020-05-27 15:33:00-04:00,180.47000122070312,180.59500122070312,180.47000122070312,180.5850067138672,40833,180.654,180.538,0.0429932861327984,180.753
1106,1106,1106,2020-05-27 15:34:00-04:00,180.5800018310547,180.5800018310547,180.38999938964844,180.5,80807,180.628,180.493,0.10499999999998977,180.725
1107,1107,1107,2020-05-27 15:35:00-04:00,180.5200042724609,180.58999633789062,180.44000244140625,180.50999450683602,66160,180.613,180.485,0.07700549316396632,180.706
1108,1108,1108,2020-05-27 15:36:00-04:00,180.5200042724609,180.72999572753903,180.51010131835938,180.55999755859366,81071,180.597,180.525,0.0220024414063289,180.693
1109,1109,1109,2020-05-27 15:37:00-04:00,180.54010009765625,180.66000366210938,180.5200958251953,180.66000366210938,31976,180.578,180.563,-0.06400366210937136,180.687
1110,1110,1110,2020-05-27 15:38:00-04:00,180.6699981689453,180.9199981689453,180.66000366210938,180.9199981689453,52264,180.584,180.63,-0.26499816894531136,180.694
1111,1111,1111,2020-05-27 15:39:00-04:00,180.88999938964844,181.02999877929688,180.82000732421875,180.9600067138672,92419,180.608,180.722,-0.24900671386717477,180.696
1112,1112,1112,2020-05-27 15:40:00-04:00,180.9600067138672,181.0800018310547,180.8800048828125,181.0749969482422,58518,180.66,180.835,-0.2979969482422007,180.702
1113,1113,1113,2020-05-27 15:41:00-04:00,181.07000732421875,181.3800048828125,181.05999755859366,181.3800048828125,140248,180.762,180.999,-0.49300488281249955,180.727
1114,1114,1114,2020-05-27 15:42:00-04:00,181.3800048828125,181.41000366210938,181.25,181.41000366210938,64868,180.856,181.149,-0.4280036621093757,180.761
1115,1115,1115,2020-05-27 15:43:00-04:00,181.4069976806641,181.4600067138672,181.3500061035156,181.44000244140625,63150,180.942,181.253,-0.3750024414062523,180.798
1116,1116,1116,2020-05-27 15:44:00-04:00,181.4499969482422,181.4499969482422,181.3699951171875,181.44439697265625,50424,181.036,181.35,-0.31039697265626387,180.832
1117,1117,1117,2020-05-27 15:45:00-04:00,181.44500732421875,181.50999450683602,181.41000366210938,181.47999572753903,93343,181.133,181.431,-0.28299572753903135,180.873
1118,1118,1118,2020-05-27 15:46:00-04:00,181.4900054931641,181.58999633789062,181.4900054931641,181.5850067138672,78888,181.235,181.472,-0.3170067138671868,180.916
1119,1119,1119,2020-05-27 15:47:00-04:00,181.5800018310547,181.5800018310547,181.4001007080078,181.4600067138672,95113,181.315,181.482,-0.15700671386719023,180.947
1120,1120,1120,2020-05-27 15:48:00-04:00,181.4600067138672,181.4600067138672,181.25999450683602,181.31500244140625,64565,181.355,181.457,-0.010002441406243179,180.969
1121,1121,1121,2020-05-27 15:49:00-04:00,181.3300018310547,181.3699951171875,181.17999267578125,181.3350067138672,107820,181.392,181.435,-0.025006713867185226,181.0
1122,1122,1122,2020-05-27 15:50:00-04:00,181.3699951171875,181.9600067138672,181.3249969482422,181.67999267578125,367922,181.453,181.475,-0.30299267578124045,181.056
1123,1123,1123,2020-05-27 15:51:00-04:00,181.6699981689453,181.6699981689453,181.38999938964844,181.6000061035156,134771,181.475,181.478,-0.1820061035155902,181.118
1124,1124,1124,2020-05-27 15:52:00-04:00,181.6100006103516,181.72000122070312,181.4850006103516,181.5,126086,181.484,181.486,-0.06700000000000728,181.17
1125,1125,1125,2020-05-27 15:53:00-04:00,181.5,181.6699981689453,181.49429321289062,181.57000732421875,120807,181.497,181.537,-0.11200732421875159,181.219
1126,1126,1126,2020-05-27 15:54:00-04:00,181.5800018310547,181.63999938964844,181.3600006103516,181.4199981689453,149270,181.495,181.554,0.031001831054680906,181.265
1127,1127,1127,2020-05-27 15:55:00-04:00,181.4199981689453,181.56739807128903,181.3000030517578,181.5399932861328,190476,181.501,181.526,-0.07299328613279954,181.317
1128,1128,1128,2020-05-27 15:56:00-04:00,181.5435028076172,181.6000061035156,181.4900054931641,181.5500030517578,148380,181.497,181.516,-0.06800305175781318,181.366
1129,1129,1129,2020-05-27 15:57:00-04:00,181.56500244140625,181.75,181.52999877929688,181.72000122070312,156525,181.523,181.56,-0.19500122070311932,181.419
1130,1130,1130,2020-05-27 15:58:00-04:00,181.72000122070312,181.8800048828125,181.6699981689453,181.8600006103516,229855,181.578,181.618,-0.2740006103515782,181.466
1131,1131,1131,2020-05-27 15:59:00-04:00,181.8699951171875,181.9877014160156,181.66000366210938,181.80999755859366,433442,181.625,181.696,-0.18299755859365519,181.509
1132,1132,1132,2020-05-27 16:15:00-04:00,181.81,181.81,178.1235,178.1235,0,181.269,181.013,2.866500000000002,181.361
1133,1133,1133,2020-05-27 16:16:00-04:00,176.6033,181.81,176.6033,181.81,0,181.29,181.065,-0.6709999999999923,181.383
1134,1134,1134,2020-05-27 16:17:00-04:00,181.7,181.81,181.62,181.81,0,181.321,181.083,-0.5490000000000066,181.403
1135,1135,1135,2020-05-27 16:18:00-04:00,181.8,182.0,181.58,181.63,0,181.327,181.037,-0.3019999999999925,181.412
1136,1136,1136,2020-05-27 16:19:00-04:00,181.65,181.81,181.65,181.66,0,181.351,181.007,-0.27199999999999136,181.423
1137,1137,1137,2020-05-27 16:20:00-04:00,181.63,181.81,181.63,181.81,0,181.378,181.744,-0.34499999999999886,181.439
1138,1138,1138,2020-05-27 16:21:00-04:00,181.76,181.77,181.68,181.76,0,181.399,181.734,-0.24099999999998545,181.448
1139,1139,1139,2020-05-27 16:24:00-04:00,181.72,181.81,181.69,181.69,0,181.396,181.71,-0.13999999999998636,181.46
1140,1140,1140,2020-05-27 16:26:00-04:00,181.7,181.71,181.7,181.71,0,181.381,181.726,-0.13100000000000023,181.479
1141,1141,1141,2020-05-27 16:27:00-04:00,181.7,181.78,179.5313,181.69,0,181.369,181.732,-0.09100000000000819,181.497
1142,1142,1142,2020-05-27 16:28:00-04:00,181.68,181.7,181.68,181.7,0,181.727,181.71,-0.08299999999999841,181.498
1143,1143,1143,2020-05-27 16:29:00-04:00,181.75,181.75,181.7,181.7,0,181.716,181.698,-0.06799999999998363,181.503
1144,1144,1144,2020-05-27 16:34:00-04:00,181.75,181.75,179.5313,179.5313,0,181.488,181.266,1.7187000000000126,181.405
1145,1145,1145,2020-05-27 16:36:00-04:00,181.72,181.72,181.72,181.72,0,181.497,181.268,-0.38399999999998613,181.412
1146,1146,1146,2020-05-27 16:43:00-04:00,181.73,181.78,181.73,181.78,0,181.509,181.286,-0.36299999999999955,181.43
1147,1147,1147,2020-05-27 16:45:00-04:00,181.78,181.81,181.78,181.78,0,181.506,181.302,-0.29699999999999704,181.442
1148,1148,1148,2020-05-27 16:46:00-04:00,181.8,181.85,181.8,181.85,0,181.515,181.332,-0.3009999999999877,181.457
1149,1149,1149,2020-05-27 16:47:00-04:00,181.85,181.89,181.8,181.85,0,181.531,181.796,-0.2459999999999809,181.464
1150,1150,1150,2020-05-27 16:49:00-04:00,181.84,181.84,181.84,181.84,0,181.544,181.82,-0.19300000000001205,181.463
1151,1151,1151,2020-05-27 16:51:00-04:00,181.92,182.0,181.86,182.0,0,181.575,181.864,-0.28899999999998727,181.472
1152,1152,1152,2020-05-27 16:54:00-04:00,181.97,181.97,181.8,181.8,0,181.585,181.868,-0.0730000000000075,181.656
1153,1153,1153,2020-05-27 16:55:00-04:00,181.9,181.9001,181.9,181.9,0,181.605,181.878,-0.14100000000001955,181.661
1154,1154,1154,2020-05-27 16:57:00-04:00,181.81,181.9,181.81,181.9,0,181.842,181.888,-0.11600000000001387,181.665
1155,1155,1155,2020-05-27 16:59:00-04:00,181.95,181.95,181.9,181.95,0,181.865,181.91,-0.1349999999999909,181.681
1156,1156,1156,2020-05-27 17:01:00-04:00,181.94,182.0,181.94,182.0,0,181.887,181.91,-0.1519999999999868,181.698
1157,1157,1157,2020-05-27 17:02:00-04:00,181.99,182.09,181.99,182.08,0,181.917,181.966,-0.19000000000002615,181.712
1158,1158,1158,2020-05-27 17:04:00-04:00,179.3665,179.3665,179.3665,179.3665,0,181.669,181.459,2.0645000000000095,181.592
1159,1159,1159,2020-05-27 17:06:00-04:00,181.9,182.0,181.9,182.0,0,181.684,181.479,-0.4650000000000034,181.607
1160,1160,1160,2020-05-27 17:09:00-04:00,181.9145,181.9145,181.9145,181.9145,0,181.691,181.472,-0.31049999999999045,181.618
1161,1161,1161,2020-05-27 17:12:00-04:00,181.96,182.0,181.96,182.0,0,181.691,181.472,-0.3240000000000123,181.633
1162,1162,1162,2020-05-27 17:13:00-04:00,181.96,181.97,181.96,181.97,0,181.708,181.45,-0.24099999999998545,181.647
1163,1163,1163,2020-05-27 17:14:00-04:00,181.96,181.96,181.96,181.96,0,181.714,181.969,-0.18900000000002137,181.66
1164,1164,1164,2020-05-27 17:15:00-04:00,181.91,181.91,181.9,181.9,0,181.714,181.949,-0.10500000000001819,181.778
1165,1165,1165,2020-05-27 17:22:00-04:00,181.8586,181.8586,181.8586,181.8586,0,181.705,181.938,-0.05259999999998399,181.785
1166,1166,1166,2020-05-27 17:26:00-04:00,181.9,181.9,181.85,181.85,0,181.69,181.908,-0.036000000000001364,181.788
1167,1167,1167,2020-05-27 17:29:00-04:00,181.95,181.98,181.95,181.98,0,181.68,181.91,-0.13599999999999568,181.798
1168,1168,1168,2020-05-27 17:32:00-04:00,181.8442,181.8442,181.8442,181.8442,0,181.928,181.887,-0.0002000000000066393,181.798
1169,1169,1169,2020-05-27 17:37:00-04:00,181.83,181.83,181.83,181.83,0,181.911,181.873,0.012000000000000455,181.797
1170,1170,1170,2020-05-27 17:41:00-04:00,181.85,181.85,181.81,181.81,0,181.9,181.863,0.02600000000001046,181.796
1171,1171,1171,2020-05-27 17:59:00-04:00,181.81599999999997,181.95,181.81599999999997,181.95,0,181.895,181.883,-0.09299999999998931,181.793
1172,1172,1172,2020-05-27 18:00:00-04:00,181.95,181.95,181.95,181.95,0,181.893,181.877,-0.0759999999999934,181.801
1173,1173,1173,2020-05-27 18:04:00-04:00,181.81,181.8123,181.81,181.8123,0,181.879,181.87,0.050700000000006185,181.796
1174,1174,1174,2020-05-27 18:15:00-04:00,181.81,181.81,181.8,181.81,0,181.87,181.866,0.043000000000006366,181.792
1175,1175,1175,2020-05-27 18:21:00-04:00,181.79,181.79,181.79,181.79,0,181.863,181.862,0.05200000000002092,181.784
1176,1176,1176,2020-05-27 18:34:00-04:00,181.68,181.68,181.67,181.67,0,181.845,181.806,0.14000000000001478,181.767
1177,1177,1177,2020-05-27 18:38:00-04:00,181.61,181.61,181.61,181.61,0,181.808,181.738,0.16399999999998727,181.744
1178,1178,1178,2020-05-27 18:40:00-04:00,181.68,181.68,181.68,181.68,0,181.791,181.712,0.07699999999999818,181.859
1179,1179,1179,2020-05-27 18:41:00-04:00,181.7,181.7,181.7,181.7,0,181.778,181.69,0.047000000000025466,181.844
1180,1180,1180,2020-05-27 18:51:00-04:00,181.51,181.51,181.51,181.51,0,181.748,181.634,0.19400000000001683,181.824
1181,1181,1181,2020-05-27 18:59:00-04:00,181.52,181.52,181.52,181.52,0,181.705,181.604,0.14999999999997726,181.8
1182,1182,1182,2020-05-27 19:02:00-04:00,181.55,181.55,181.55,181.55,0,181.665,181.592,0.09799999999998477,181.779
1183,1183,1183,2020-05-27 19:04:00-04:00,181.5301,181.5301,181.5301,181.5301,0,181.637,181.562,0.0969000000000051,181.758
1184,1184,1184,2020-05-27 19:32:00-04:00,181.73,181.75,181.73,181.75,0,181.631,181.572,-0.10099999999999909,181.75
1185,1185,1185,2020-05-27 19:35:00-04:00,181.74,181.74,181.74,181.74,0,181.626,181.618,-0.07400000000001228,181.744
1186,1186,1186,2020-05-27 19:42:00-04:00,181.66,181.66,181.66,181.66,0,181.625,181.646,0.0049999999999954525,181.735
1187,1187,1187,2020-05-27 19:48:00-04:00,181.77,181.77,181.77,181.77,0,181.641,181.69,-0.08600000000001273,181.724
1188,1188,1188,2020-05-27 19:49:00-04:00,181.71,181.71,181.65,181.65,0,181.638,181.714,0.027999999999991587,181.715
1189,1189,1189,2020-05-28 05:06:00-04:00,181.59,181.59,181.59,181.59,0,181.627,181.682,0.07200000000000273,181.703
1190,1190,1190,2020-05-28 05:08:00-04:00,181.5,181.5,181.5,181.5,0,181.626,181.634,0.132000000000005,181.687
1191,1191,1191,2020-05-28 05:16:00-04:00,181.25,181.25,181.25,181.25,0,181.599,181.552,0.3129999999999882,181.652
1192,1192,1192,2020-05-28 05:30:00-04:00,181.45,181.6,181.45,181.6,0,181.604,181.518,-0.030000000000001137,181.635
1193,1193,1193,2020-05-28 06:05:00-04:00,181.0,181.0,180.9,180.9,0,181.541,181.368,0.5480000000000018,181.589
1194,1194,1194,2020-05-28 06:13:00-04:00,180.93,180.93,180.72,180.72,0,181.438,181.194,0.5960000000000036,181.535
1195,1195,1195,2020-05-28 06:28:00-04:00,180.87,180.87,180.87,180.87,0,181.351,181.068,0.3650000000000091,181.489
1196,1196,1196,2020-05-28 06:30:00-04:00,180.71,180.71,180.63,180.63,0,181.248,180.944,0.49500000000000455,181.437
1197,1197,1197,2020-05-28 06:31:00-04:00,180.68,180.68,180.68,180.68,0,181.139,180.76,0.3640000000000043,181.39
1198,1198,1198,2020-05-28 06:32:00-04:00,180.83,180.83,180.83,180.83,0,181.057,180.746,0.17499999999998295,181.348
1199,1199,1199,2020-05-28 06:33:00-04:00,180.63,180.63,180.63,180.63,0,180.961,180.728,0.30700000000001637,181.294
1200,1200,1200,2020-05-28 06:40:00-04:00,180.89,181.16,180.89,181.16,0,180.927,180.786,-0.18299999999999272,181.277
1201,1201,1201,2020-05-28 06:46:00-04:00,181.35,181.35,181.35,181.35,0,180.937,180.93,-0.3050000000000068,181.268
1202,1202,1202,2020-05-28 06:48:00-04:00,181.0,181.0,181.0,181.0,0,180.877,180.994,0.03700000000000614,181.241
1203,1203,1203,2020-05-28 07:00:00-04:00,181.14,181.14,181.0,181.0,0,180.887,181.028,0.030000000000001137,181.214
1204,1204,1204,2020-05-28 07:01:00-04:00,180.97,181.39,180.97,181.39,0,180.954,181.18,-0.2939999999999827,181.196
1205,1205,1205,2020-05-28 07:15:00-04:00,181.44,181.44,181.2,181.2,0,180.987,181.188,-0.08499999999997954,181.169
1206,1206,1206,2020-05-28 07:16:00-04:00,181.25,181.6,181.18,181.4,0,181.064,181.198,-0.23400000000000887,181.156
1207,1207,1207,2020-05-28 07:17:00-04:00,181.18,181.18,181.18,181.18,0,181.114,181.234,-0.01099999999999568,181.126
1208,1208,1208,2020-05-28 07:21:00-04:00,181.23,181.23,181.23,181.23,0,181.154,181.28,-0.04999999999998295,181.106
1209,1209,1209,2020-05-28 07:24:00-04:00,181.05,181.05,181.0,181.0,0,181.191,181.202,0.14699999999999136,181.076
1210,1210,1210,2020-05-28 07:26:00-04:00,180.84,180.84,180.84,180.84,0,181.159,181.13,0.2510000000000048,181.043
