Datetime,Open,High,Low,Close,Volume,ma,ema 12,ema 26,ema 12-26,ema 9
2020-05-26 12:16:00-04:00,182.91000366210938,182.9499969482422,182.875,182.9199981689453,45361,182.955,182.95,182.954,-0.004000000000019099,-0.00010209240568603644
2020-05-26 12:17:00-04:00,182.91000366210938,182.91000366210938,182.82000732421875,182.85000610351562,33436,182.954,182.934,182.946,-0.012000000000000455,-0.0024816739245489203
2020-05-26 12:18:00-04:00,182.8404998779297,182.85000610351562,182.6999969482422,182.7209930419922,47919,182.934,182.902,182.93,-0.02800000000002001,-0.007585339139643138
2020-05-26 12:19:00-04:00,182.72999572753906,182.74000549316406,182.63999938964844,182.6531982421875,33296,182.908,182.863,182.909,-0.04599999999999227,-0.015268271311712964
2020-05-26 12:20:00-04:00,182.64999389648438,182.6699981689453,182.5800018310547,182.64999389648438,54213,182.882,182.83,182.89,-0.05999999999997385,-0.024214617049365145
2020-05-26 12:21:00-04:00,182.63999938964844,182.65499877929688,182.5500030517578,182.5500030517578,75853,182.845,182.787,182.865,-0.07800000000000296,-0.03497169363949271
2020-05-26 12:22:00-04:00,182.55250549316406,182.55999755859375,182.5,182.5,57003,182.802,182.743,182.838,-0.09499999999999886,-0.04697735491159394
2020-05-26 12:23:00-04:00,182.52000427246094,182.75,182.51499938964844,182.7241973876953,67873,182.778,182.74,182.829,-0.08899999999999864,-0.05538188392927488
2020-05-26 12:24:00-04:00,182.72869873046875,182.86000061035156,182.72869873046875,182.8000030517578,56659,182.765,182.749,182.827,-0.07800000000000296,-0.059905507143420494
2020-05-26 12:25:00-04:00,182.8000030517578,182.8699951171875,182.78399658203125,182.82000732421875,43437,182.751,182.76,182.827,-0.06700000000000728,-0.06132440571473785
2020-05-26 12:26:00-04:00,182.82919311523438,182.86000061035156,182.61570739746094,182.66000366210938,55629,182.731,182.745,182.814,-0.0689999999999884,-0.06285952457178796
2020-05-26 12:27:00-04:00,182.6699981689453,182.77999877929688,182.66000366210938,182.7686004638672,37224,182.718,182.749,182.811,-0.06200000000001182,-0.06268761965743273
2020-05-26 12:28:00-04:00,182.77499389648438,182.8249969482422,182.71499633789062,182.77000427246094,33208,182.706,182.752,182.808,-0.055999999999983174,-0.06135009572594282
2020-05-26 12:29:00-04:00,182.77110290527344,182.77999877929688,182.7100067138672,182.731201171875,30386,182.696,182.749,182.802,-0.05299999999999727,-0.05968007658075371
2020-05-26 12:30:00-04:00,182.72500610351562,182.86000061035156,182.7220001220703,182.82000732421875,46111,182.704,182.76,182.804,-0.04400000000001114,-0.05654406126460519
2020-05-26 12:31:00-04:00,182.8300018310547,182.9199981689453,182.82000732421875,182.87559509277344,49222,182.722,182.777,182.809,-0.03200000000001069,-0.05163524901168629
2020-05-26 12:32:00-04:00,182.87489318847656,182.9199981689453,182.85580444335938,182.8800048828125,33157,182.742,182.793,182.814,-0.020999999999986585,-0.04550819920934635
2020-05-26 12:33:00-04:00,182.8800048828125,182.9600067138672,182.8699951171875,182.94850158691406,32572,182.775,182.817,182.824,-0.007000000000005002,-0.03780655936747808
2020-05-26 12:34:00-04:00,182.94869995117188,183.02000427246094,182.92999267578125,182.99000549316406,51141,182.816,182.844,182.836,0.007999999999981355,-0.02864524749398619
2020-05-26 12:35:00-04:00,183.00999450683594,183.05999755859375,182.97000122070312,182.97000122070312,41502,182.836,182.863,182.846,0.016999999999995907,-0.01951619799518977
2020-05-26 12:36:00-04:00,182.97869873046875,183.1699981689453,182.9499969482422,183.0989990234375,66750,182.861,182.899,182.865,0.033999999999991815,-0.008812958396153453
2020-05-26 12:37:00-04:00,183.08999633789062,183.1999969482422,183.0500030517578,183.19000244140625,47435,182.892,182.944,182.889,0.0549999999999784,0.0039496332830729185
2020-05-26 12:38:00-04:00,183.1699981689453,183.2899932861328,183.14999389648438,183.2899932861328,49467,182.944,182.997,182.919,0.07800000000000296,0.018759706626458927
2020-05-26 12:39:00-04:00,183.27000427246094,183.4199981689453,183.25999450683594,183.40499877929688,81933,182.997,183.06,182.955,0.10499999999998977,0.0360077653011651
2020-05-26 12:40:00-04:00,183.41000366210938,183.41000366210938,183.3300018310547,183.36500549316406,52850,183.047,183.107,182.985,0.12199999999998568,0.05320621224092921
2020-05-26 12:41:00-04:00,183.3699951171875,183.42999267578125,183.33090209960938,183.39999389648438,63096,183.103,183.152,183.016,0.13599999999999568,0.0697649697927425
2020-05-26 12:42:00-04:00,183.4049072265625,183.4149932861328,183.2899932861328,183.30999755859375,58057,183.144,183.176,183.038,0.1379999999999768,0.08341197583418937
2020-05-26 12:43:00-04:00,183.30999755859375,183.39999389648438,183.3000030517578,183.39990234375,51269,183.187,183.211,183.065,0.146000000000015,0.09592958066735449
2020-05-26 12:44:00-04:00,183.39500427246094,183.39999389648438,183.33999633789062,183.35000610351562,21993,183.226,183.232,183.086,0.14599999999998658,0.1059436645338809
2020-05-26 12:45:00-04:00,183.33999633789062,183.36000061035156,183.32000732421875,183.35000610351562,35632,183.26,183.25,183.105,0.14500000000001023,0.11375493162710677
2020-05-26 12:46:00-04:00,183.35000610351562,183.35000610351562,183.30999755859375,183.31500244140625,24523,183.287,183.26,183.121,0.13899999999998158,0.11880394530168173
2020-05-26 12:47:00-04:00,183.30999755859375,183.3101043701172,183.22999572753906,183.24000549316406,37951,183.309,183.257,183.13,0.12700000000000955,0.1204431562413473
2020-05-26 12:48:00-04:00,183.22500610351562,183.27000427246094,183.16000366210938,183.17999267578125,46016,183.316,183.245,183.133,0.11199999999999477,0.11875452499307679
2020-05-26 12:49:00-04:00,183.19000244140625,183.22000122070312,183.1300048828125,183.15130615234375,29795,183.313,183.231,183.135,0.09600000000000364,0.11420361999446216
2020-05-26 12:50:00-04:00,183.16000366210938,183.33999633789062,183.16000366210938,183.33999633789062,48178,183.317,183.248,183.15,0.09799999999998477,0.11096289599556668
2020-05-26 12:51:00-04:00,183.3350067138672,183.3480987548828,183.2812957763672,183.3000030517578,25916,183.308,183.256,183.161,0.09499999999999886,0.10777031679645312
2020-05-26 12:52:00-04:00,183.28500366210938,183.28500366210938,183.17999267578125,183.1999969482422,40919,183.295,183.247,183.164,0.08300000000002683,0.10281625343716785
2020-05-26 12:53:00-04:00,183.1999969482422,183.2050018310547,183.10000610351562,183.10000610351562,41607,183.27,183.224,183.159,0.06499999999999773,0.09525300274973383
2020-05-26 12:54:00-04:00,183.11000061035156,183.1199951171875,183.08999633789062,183.11000061035156,22415,183.253,183.207,183.156,0.05099999999998772,0.08640240219978461
2020-05-26 12:55:00-04:00,183.0800018310547,183.1649932861328,183.05870056152344,183.1649932861328,40480,183.233,183.2,183.156,0.04399999999998272,0.07792192175982424
2020-05-26 12:56:00-04:00,183.1501007080078,183.1699981689453,183.06500244140625,183.0800018310547,22705,183.211,183.182,183.151,0.03099999999997749,0.06853753740785488
2020-05-26 12:57:00-04:00,183.0823974609375,183.08999633789062,183.01499938964844,183.0399932861328,34223,183.185,183.16,183.142,0.018000000000000682,0.058430029926284044
2020-05-26 12:58:00-04:00,183.0500030517578,183.0500030517578,182.9499969482422,182.9600067138672,56293,183.156,183.129,183.129,0.0,0.04674402394102724
2020-05-26 12:59:00-04:00,182.97999572753906,183.2050018310547,182.97999572753906,183.2050018310547,55733,183.153,183.141,183.135,0.006000000000000227,0.03859521915282184
2020-05-26 13:00:00-04:00,183.2100067138672,183.32589721679688,183.2100067138672,183.3000946044922,24176,183.163,183.165,183.147,0.018000000000000682,0.03447617532225761
2020-05-26 13:01:00-04:00,183.3000030517578,183.30499267578125,183.14999389648438,183.17999267578125,27283,183.165,183.168,183.149,0.019000000000005457,0.031380940257807174
2020-05-26 13:02:00-04:00,183.1699981689453,183.17999267578125,183.0800018310547,183.1199951171875,26364,183.147,183.16,183.147,0.01300000000000523,0.027704752206246786
2020-05-26 13:03:00-04:00,183.1197967529297,183.1300048828125,183.0200958251953,183.0399932861328,22326,183.125,183.142,183.139,0.002999999999985903,0.02276380176499461
2020-05-26 13:04:00-04:00,183.0500030517578,183.14739990234375,183.02000427246094,183.14739990234375,40628,183.121,183.143,183.14,0.0030000000000143245,0.018811041411998554
2020-05-26 13:05:00-04:00,183.14129638671875,183.19000244140625,183.1407928466797,183.16000366210938,26770,183.126,183.145,183.141,0.004000000000019099,0.01584883312960266
2020-05-26 13:06:00-04:00,183.16000366210938,183.24000549316406,183.07000732421875,183.11000061035156,26409,183.126,183.14,183.139,0.0009999999999763531,0.0128790665036774
2020-05-26 13:07:00-04:00,183.11099243164062,183.13499450683594,183.02999877929688,183.0500030517578,20563,183.116,183.126,183.132,-0.006000000000000227,0.009103253202941874
2020-05-26 13:08:00-04:00,183.05999755859375,183.1199951171875,183.00999450683594,183.0500030517578,27215,183.114,183.114,183.126,-0.012000000000000455,0.0048826025623534075
2020-05-26 13:09:00-04:00,183.0500030517578,183.05999755859375,182.97259521484375,182.99000549316406,50602,183.109,183.095,183.116,-0.021000000000015007,-0.0002939179501202753
2020-05-26 13:10:00-04:00,182.97999572753906,183.00990295410156,182.9600067138672,182.99000549316406,27942,183.112,183.079,183.107,-0.027999999999991587,-0.005835134360094538
2020-05-26 13:11:00-04:00,182.97999572753906,182.98739624023438,182.875,182.88009643554688,38498,183.085,183.048,183.09,-0.04200000000000159,-0.01306810748807595
2020-05-26 13:12:00-04:00,182.8800048828125,182.97999572753906,182.86000061035156,182.97999572753906,40751,183.058,183.038,183.082,-0.04399999999998272,-0.019254485990457305
2020-05-26 13:13:00-04:00,182.98399353027344,183.03500366210938,182.97999572753906,183.03500366210938,27729,183.046,183.037,183.078,-0.04099999999999682,-0.023603588792365206
2020-05-26 13:14:00-04:00,183.02999877929688,183.0399932861328,183.0,183.0081024169922,17244,183.037,183.033,183.073,-0.040000000000020464,-0.026882871033896256
2020-05-26 13:15:00-04:00,183.0050048828125,183.1800994873047,182.97999572753906,183.1800994873047,40357,183.048,183.056,183.081,-0.024999999999977263,-0.026506296827112457
2020-05-26 13:16:00-04:00,183.19000244140625,183.1999969482422,183.1199951171875,183.1199951171875,22611,183.046,183.065,183.084,-0.019000000000005457,-0.025005037461691058
2020-05-26 13:17:00-04:00,183.1300048828125,183.18389892578125,183.11500549316406,183.17999267578125,21347,183.048,183.083,183.091,-0.008000000000009777,-0.0216040299693548
2020-05-26 13:18:00-04:00,183.17999267578125,183.25999450683594,183.1750030517578,183.19500732421875,26069,183.055,183.1,183.099,0.0010000000000047748,-0.017083223975482887
2020-05-26 13:19:00-04:00,183.1999969482422,183.25999450683594,183.1999969482422,183.25,24586,183.072,183.123,183.11,0.012999999999976808,-0.011066579180390949
2020-05-26 13:20:00-04:00,183.25660705566406,183.27999877929688,183.22999572753906,183.22999572753906,22989,183.087,183.14,183.119,0.020999999999986585,-0.004653263344315442
2020-05-26 13:21:00-04:00,183.22999572753906,183.30999755859375,183.1699981689453,183.27999877929688,36017,183.111,183.161,183.131,0.030000000000001137,0.002277389324547874
2020-05-26 13:22:00-04:00,183.28990173339844,183.3699951171875,183.28990173339844,183.368896484375,31648,183.142,183.193,183.148,0.045000000000015916,0.010821911459641483
2020-05-26 13:23:00-04:00,183.36900329589844,183.4512939453125,183.3686065673828,183.42999267578125,40076,183.188,183.23,183.169,0.06099999999997863,0.020857529167708912
2020-05-26 13:24:00-04:00,183.4199981689453,183.4600067138672,183.39999389648438,183.422607421875,28850,183.225,183.259,183.188,0.07099999999999795,0.03088602333416672
2020-05-26 13:25:00-04:00,183.42999267578125,183.5,183.41000366210938,183.49000549316406,49782,183.263,183.295,183.21,0.08499999999997954,0.041708818667329284
2020-05-26 13:26:00-04:00,183.49000549316406,183.5500030517578,183.47000122070312,183.47999572753906,63002,183.302,183.323,183.23,0.09300000000001774,0.051967054933866975
2020-05-26 13:27:00-04:00,183.47000122070312,183.52999877929688,183.4600067138672,183.52999877929688,31611,183.331,183.355,183.253,0.10200000000000387,0.061973643947094356
2020-05-26 13:28:00-04:00,183.52499389648438,183.64999389648438,183.51950073242188,183.6300048828125,53467,183.374,183.397,183.281,0.11599999999998545,0.07277891515767257
2020-05-26 13:29:00-04:00,183.6199951171875,183.75,183.60000610351562,183.6999969482422,61601,183.417,183.444,183.312,0.13199999999997658,0.08462313212613337
2020-05-26 13:30:00-04:00,183.7050018310547,183.72999572753906,183.61000061035156,183.618896484375,55347,183.453,183.471,183.334,0.13700000000000045,0.09509850570090679
2020-05-26 13:31:00-04:00,183.6300048828125,183.6300048828125,183.54010009765625,183.54010009765625,56379,183.477,183.482,183.35,0.132000000000005,0.10247880456072643
2020-05-26 13:32:00-04:00,183.5500030517578,183.57000732421875,183.5,183.53140258789062,39041,183.502,183.489,183.363,0.12600000000000477,0.1071830436485821
2020-05-26 13:33:00-04:00,183.5113067626953,183.56500244140625,183.5,183.5,30397,183.52,183.491,183.373,0.11800000000002342,0.10934643491887036
2020-05-26 13:34:00-04:00,183.49000549316406,183.49000549316406,183.4550018310547,183.47999572753906,40132,183.529,183.489,183.381,0.10800000000000409,0.10907714793509711
2020-05-26 13:35:00-04:00,183.49000549316406,183.52000427246094,183.41000366210938,183.41000366210938,33326,183.528,183.477,183.383,0.09399999999999409,0.10606171834807651
2020-05-26 13:36:00-04:00,183.4199981689453,183.4199981689453,183.35000610351562,183.3800048828125,34011,183.524,183.462,183.383,0.07899999999997931,0.10064937467845707
2020-05-26 13:37:00-04:00,183.3800048828125,183.38999938964844,183.35000610351562,183.3699951171875,27331,183.514,183.448,183.382,0.0660000000000025,0.09371949974276615
2020-05-26 13:38:00-04:00,183.3699951171875,183.43789672851562,183.36000061035156,183.3979949951172,24330,183.507,183.44,183.383,0.05699999999998795,0.08637559979421051
2020-05-26 13:39:00-04:00,183.38999938964844,183.41000366210938,183.3623046875,183.41000366210938,26175,183.497,183.436,183.385,0.051000000000016144,0.07930047983537164
2020-05-26 13:40:00-04:00,183.39999389648438,183.4199981689453,183.33999633789062,183.34500122070312,31170,183.474,183.422,183.382,0.03999999999999204,0.07144038386829572
2020-05-26 13:41:00-04:00,183.33999633789062,183.33999633789062,183.23199462890625,183.23199462890625,41854,183.435,183.392,183.371,0.020999999999986585,0.06135230709463389
2020-05-26 13:42:00-04:00,183.22000122070312,183.22000122070312,183.19000244140625,183.19000244140625,29999,183.399,183.361,183.358,0.002999999999985903,0.04968184567570429
2020-05-26 13:43:00-04:00,183.1999969482422,183.25999450683594,183.15499877929688,183.25010681152344,39357,183.375,183.344,183.35,-0.006000000000000227,0.03854547654056339
2020-05-26 13:44:00-04:00,183.25999450683594,183.25999450683594,183.18499755859375,183.18850708007812,22574,183.346,183.32,183.338,-0.018000000000000682,0.027236381232450573
2020-05-26 13:45:00-04:00,183.17999267578125,183.18870544433594,183.1300048828125,183.1300048828125,23210,183.315,183.291,183.322,-0.03100000000000591,0.015589104985959275
2020-05-26 13:46:00-04:00,183.13160705566406,183.19569396972656,183.13160705566406,183.17999267578125,37621,183.29,183.274,183.312,-0.038000000000010914,0.004871283988765237
2020-05-26 13:47:00-04:00,183.17999267578125,183.22999572753906,183.1750030517578,183.17999267578125,36015,183.271,183.259,183.302,-0.043000000000006366,-0.0047029728089890855
2020-05-26 13:48:00-04:00,183.17999267578125,183.18069458007812,183.08999633789062,183.12010192871094,23129,183.249,183.238,183.289,-0.05099999999998772,-0.013962378247188814
2020-05-26 13:49:00-04:00,183.1300048828125,183.13999938964844,183.05499267578125,183.0800018310547,33344,183.225,183.214,183.273,-0.0589999999999975,-0.02296990259775055
2020-05-26 13:50:00-04:00,183.0800018310547,183.16000366210938,183.0800018310547,183.125,30738,183.203,183.2,183.262,-0.06200000000001182,-0.030775922078202806
2020-05-26 13:51:00-04:00,183.1199951171875,183.14999389648438,183.10000610351562,183.10000610351562,41477,183.177,183.185,183.25,-0.06499999999999773,-0.03762073766256179
2020-05-26 13:52:00-04:00,183.11000061035156,183.1300048828125,183.08009338378906,183.08999633789062,29013,183.155,183.17,183.238,-0.06800000000001205,-0.043696590130051845
2020-05-26 13:53:00-04:00,183.09500122070312,183.17999267578125,183.0800018310547,183.1699981689453,40274,183.15,183.17,183.233,-0.0630000000000166,-0.0475572721040448
2020-05-26 13:54:00-04:00,183.16000366210938,183.16000366210938,183.1009979248047,183.12770080566406,26710,183.145,183.164,183.225,-0.06100000000000705,-0.05024581768323725
2020-05-26 13:55:00-04:00,183.125,183.125,183.0399932861328,183.0500030517578,28312,183.128,183.146,183.212,-0.0660000000000025,-0.0533966541465903
2020-05-26 13:56:00-04:00,183.05999755859375,183.10000610351562,183.02999877929688,183.0800018310547,52388,183.119,183.136,183.203,-0.06700000000000728,-0.05611732331727369
2020-05-26 13:57:00-04:00,183.07000732421875,183.17999267578125,183.05999755859375,183.1300048828125,35232,183.119,183.135,183.197,-0.06200000000001182,-0.05729385865382132
2020-05-26 13:58:00-04:00,183.1300048828125,183.1750030517578,183.1085968017578,183.15020751953125,40057,183.117,183.137,183.194,-0.05699999999998795,-0.057235086923054644
2020-05-26 13:59:00-04:00,183.16000366210938,183.17999267578125,183.0500030517578,183.0500030517578,28828,183.106,183.124,183.183,-0.0589999999999975,-0.05758806953844321
2020-05-26 14:00:00-04:00,183.05999755859375,183.13999938964844,182.92999267578125,183.0157012939453,85721,183.097,183.107,183.171,-0.06399999999999295,-0.05887045563075316
2020-05-26 14:01:00-04:00,183.02999877929688,183.0399932861328,182.94000244140625,183.0399932861328,32993,183.094,183.097,183.161,-0.06399999999999295,-0.05989636450460112
2020-05-26 14:02:00-04:00,183.02999877929688,183.02999877929688,182.97000122070312,182.97000122070312,24742,183.081,183.077,183.147,-0.06999999999999318,-0.06191709160367953
2020-05-26 14:03:00-04:00,182.97000122070312,182.99000549316406,182.8643035888672,182.875,98912,183.062,183.046,183.127,-0.08100000000001728,-0.06573367328294707
2020-05-26 14:04:00-04:00,182.8699951171875,182.92999267578125,182.86000061035156,182.89999389648438,53097,183.047,183.024,183.11,-0.08600000000001273,-0.0697869386263602
2020-05-26 14:05:00-04:00,182.91000366210938,182.9199981689453,182.85000610351562,182.8800048828125,32158,183.022,183.002,183.093,-0.09099999999997976,-0.07402955090108412
2020-05-26 14:06:00-04:00,182.89999389648438,182.9199981689453,182.85000610351562,182.8699951171875,31528,183.001,182.981,183.076,-0.09499999999999886,-0.07822364072086707
2020-05-26 14:07:00-04:00,182.8699951171875,182.8699951171875,182.8000030517578,182.83999633789062,40599,182.983,182.96,183.059,-0.09899999999998954,-0.08237891257669157
2020-05-26 14:08:00-04:00,182.85000610351562,182.91000366210938,182.82000732421875,182.875,21645,182.966,182.947,183.045,-0.09799999999998477,-0.08550313006135021
2020-05-26 14:09:00-04:00,182.875,182.91000366210938,182.8000030517578,182.8000030517578,43894,182.939,182.924,183.027,-0.10299999999998022,-0.08900250404907621
2020-05-26 14:10:00-04:00,182.81500244140625,182.89089965820312,182.80999755859375,182.86129760742188,36101,182.915,182.914,183.015,-0.10099999999999909,-0.09140200323926079
2020-05-26 14:11:00-04:00,182.8699951171875,183.02999877929688,182.8699951171875,182.97869873046875,57768,182.909,182.924,183.012,-0.08799999999999386,-0.09072160259140741
2020-05-26 14:12:00-04:00,182.97500610351562,182.97999572753906,182.91099548339844,182.9600067138672,29414,182.904,182.93,183.008,-0.07800000000000296,-0.08817728207312651
2020-05-26 14:13:00-04:00,182.96499633789062,182.97000122070312,182.80999755859375,182.82000732421875,35995,182.886,182.913,182.994,-0.08099999999998886,-0.08674182565849899
2020-05-26 14:14:00-04:00,182.82989501953125,182.8800048828125,182.7899932861328,182.8300018310547,35437,182.874,182.9,182.982,-0.08199999999999363,-0.08579346052679791
2020-05-26 14:15:00-04:00,182.8300018310547,182.8300018310547,182.77499389648438,182.7899932861328,28843,182.867,182.883,182.968,-0.08499999999997954,-0.08563476842143423
2020-05-26 14:16:00-04:00,182.78500366210938,182.8000030517578,182.75,182.75,34823,182.855,182.863,182.952,-0.08899999999999864,-0.08630781473714712
2020-05-26 14:17:00-04:00,182.75999450683594,182.86000061035156,182.75999450683594,182.81900024414062,42476,182.85,182.856,182.942,-0.08600000000001273,-0.08624625178972024
2020-05-26 14:18:00-04:00,182.80999755859375,182.83999633789062,182.8000030517578,182.82000732421875,22737,182.845,182.85,182.933,-0.08299999999999841,-0.08559700143177587
2020-05-26 14:19:00-04:00,182.80819702148438,182.88499450683594,182.7949981689453,182.8813018798828,42053,182.849,182.855,182.929,-0.07400000000001228,-0.08327760114542315
2020-05-26 14:20:00-04:00,182.89999389648438,183.02999877929688,182.88999938964844,183.00999450683594,63934,182.86,182.879,182.935,-0.056000000000011596,-0.07782208091634084
2020-05-26 14:21:00-04:00,183.00999450683594,183.0500030517578,182.99000549316406,183.0399932861328,44778,182.88,182.904,182.943,-0.03900000000001569,-0.07005766473307581
2020-05-26 14:22:00-04:00,183.02999877929688,183.10000610351562,182.97999572753906,182.97999572753906,51786,182.89,182.916,182.946,-0.030000000000001137,-0.06204613178646088
2020-05-26 14:23:00-04:00,182.97999572753906,183.00140380859375,182.9499969482422,182.99000549316406,27099,182.891,182.927,182.949,-0.02200000000001978,-0.05403690542917266
2020-05-26 14:24:00-04:00,183.0,183.00999450683594,182.96499633789062,182.96499633789062,20455,182.891,182.933,182.95,-0.016999999999995907,-0.04662952434333731
2020-05-26 14:25:00-04:00,182.97000122070312,182.97000122070312,182.9199981689453,182.92349243164062,26653,182.9,182.931,182.948,-0.016999999999995907,-0.04070361947466903
2020-05-26 14:26:00-04:00,182.92999267578125,182.9600067138672,182.89999389648438,182.89999389648438,47689,182.906,182.927,182.945,-0.018000000000000682,-0.03616289557973536
2020-05-26 14:27:00-04:00,182.91000366210938,182.91000366210938,182.77999877929688,182.7886962890625,49329,182.906,182.905,182.933,-0.027999999999991587,-0.034530316463786605
2020-05-26 14:28:00-04:00,182.7899932861328,182.7987060546875,182.72999572753906,182.7301025390625,54195,182.904,182.878,182.918,-0.040000000000020464,-0.035624253171033377
2020-05-26 14:29:00-04:00,182.74000549316406,182.75,182.70989990234375,182.7198944091797,38562,182.896,182.854,182.903,-0.04899999999997817,-0.03829940253682233
2020-05-26 14:30:00-04:00,182.7100067138672,182.8000030517578,182.7050018310547,182.77499389648438,40575,182.892,182.842,182.894,-0.0519999999999925,-0.04103952202945636
2020-05-26 14:31:00-04:00,182.77999877929688,182.8300018310547,182.7700958251953,182.8094024658203,27874,182.886,182.837,182.888,-0.051000000000016144,-0.043031617623568316
2020-05-26 14:32:00-04:00,182.80499267578125,182.82000732421875,182.7899932861328,182.8000030517578,24439,182.868,182.831,182.881,-0.05000000000001137,-0.04442529409885693
2020-05-26 14:33:00-04:00,182.7926025390625,182.85000610351562,182.66000366210938,182.67999267578125,58956,182.838,182.808,182.866,-0.058000000000021146,-0.04714023527908977
2020-05-26 14:34:00-04:00,182.68499755859375,182.81500244140625,182.6699981689453,182.7899932861328,53053,182.823,182.805,182.861,-0.055999999999983174,-0.04891218822326845
2020-05-26 14:35:00-04:00,182.8000030517578,182.83999633789062,182.7949981689453,182.8300018310547,22636,182.809,182.809,182.858,-0.049000000000006594,-0.04892975057861608
2020-05-26 14:36:00-04:00,182.82009887695312,182.8300018310547,182.77000427246094,182.77999877929688,26534,182.794,182.805,182.852,-0.046999999999997044,-0.04854380046289227
2020-05-26 14:37:00-04:00,182.77999877929688,182.80740356445312,182.77499389648438,182.7899932861328,28700,182.783,182.802,182.848,-0.04600000000002069,-0.04803504037031796
2020-05-26 14:38:00-04:00,182.7812957763672,182.7899932861328,182.75,182.7899932861328,30043,182.774,182.8,182.844,-0.04399999999998272,-0.04722803229625091
2020-05-26 14:39:00-04:00,182.77000427246094,182.77999877929688,182.69000244140625,182.74000549316406,36063,182.77,182.791,182.836,-0.045000000000015916,-0.04678242583700391
2020-05-26 14:40:00-04:00,182.74989318847656,182.75,182.60000610351562,182.61000061035156,36662,182.76,182.763,182.819,-0.055999999999983174,-0.048625940669599764
2020-05-26 14:41:00-04:00,182.61000061035156,182.63499450683594,182.52000427246094,182.5500030517578,49152,182.745,182.73,182.799,-0.06900000000001683,-0.052700752535683175
2020-05-26 14:42:00-04:00,182.5500030517578,182.6649932861328,182.5500030517578,182.5850067138672,48156,182.73,182.708,182.783,-0.07499999999998863,-0.05716060202854427
2020-05-26 14:43:00-04:00,182.5800018310547,182.5850067138672,182.52000427246094,182.52999877929688,29665,182.706,182.681,182.765,-0.08399999999997476,-0.06252848162283037
2020-05-26 14:44:00-04:00,182.5301055908203,182.61500549316406,182.52499389648438,182.52999877929688,51270,182.684,182.657,182.747,-0.09000000000000341,-0.06802278529826497
2020-05-26 14:45:00-04:00,182.52000427246094,182.55499267578125,182.44000244140625,182.4499969482422,152865,182.665,182.626,182.725,-0.09899999999998954,-0.07421822823860988
2020-05-26 14:46:00-04:00,182.44000244140625,182.5500030517578,182.44000244140625,182.47000122070312,57168,182.638,182.602,182.706,-0.103999999999985,-0.0801745825908849
2020-05-26 14:47:00-04:00,182.47000122070312,182.63999938964844,182.47000122070312,182.5449981689453,56521,182.614,182.593,182.694,-0.10099999999999909,-0.08433966607270774
2020-05-26 14:48:00-04:00,182.5500030517578,182.58999633789062,182.50999450683594,182.55499267578125,44242,182.595,182.587,182.684,-0.09700000000000841,-0.08687173285816788
2020-05-26 14:49:00-04:00,182.55999755859375,182.66000366210938,182.5500030517578,182.601806640625,38430,182.58,182.589,182.678,-0.08899999999999864,-0.08729738628653402
2020-05-26 14:50:00-04:00,182.60000610351562,182.6999969482422,182.60000610351562,182.68710327148438,52841,182.571,182.604,182.679,-0.07499999999998863,-0.08483790902922494
2020-05-26 14:51:00-04:00,182.69000244140625,182.69000244140625,182.60000610351562,182.61000061035156,42642,182.56,182.605,182.674,-0.06900000000001683,-0.08167032722338333
2020-05-26 14:52:00-04:00,182.6143035888672,182.66000366210938,182.58999633789062,182.61529541015625,49421,182.561,182.607,182.669,-0.06200000000001182,-0.07773626177870903
2020-05-26 14:53:00-04:00,182.61000061035156,182.6300048828125,182.53500366210938,182.55099487304688,48552,182.561,182.598,182.66,-0.0619999999999834,-0.0745890094229639
2020-05-26 14:54:00-04:00,182.5500030517578,182.58999633789062,182.5487060546875,182.56500244140625,26799,182.559,182.593,182.653,-0.060000000000002274,-0.07167120753837157
2020-05-26 14:55:00-04:00,182.55999755859375,182.61000061035156,182.52000427246094,182.61000061035156,54460,182.566,182.596,182.65,-0.054000000000002046,-0.06813696603069766
2020-05-26 14:56:00-04:00,182.60000610351562,182.7100067138672,182.60000610351562,182.66000366210938,40676,182.577,182.606,182.651,-0.045000000000015916,-0.06350957282456131
2020-05-26 14:57:00-04:00,182.66000366210938,182.72999572753906,182.64999389648438,182.64999389648438,45756,182.593,182.612,182.651,-0.03900000000001569,-0.05860765825965218
2020-05-26 14:58:00-04:00,182.64500427246094,182.65499877929688,182.5399932861328,182.5500030517578,60493,182.6,182.603,182.643,-0.03999999999999204,-0.05488612660772015
2020-05-26 14:59:00-04:00,182.5500030517578,182.55999755859375,182.50999450683594,182.52769470214844,46756,182.599,182.591,182.635,-0.04399999999998272,-0.052708901286172664
2020-05-26 15:00:00-04:00,182.52000427246094,182.52000427246094,182.4499969482422,182.47000122070312,110664,182.591,182.573,182.623,-0.04999999999998295,-0.05216712102893472
2020-05-26 15:01:00-04:00,182.47869873046875,182.49000549316406,182.4499969482422,182.46499633789062,54340,182.58,182.556,182.611,-0.0549999999999784,-0.05273369682314345
2020-05-26 15:02:00-04:00,182.46499633789062,182.5,182.4550018310547,182.46499633789062,58019,182.562,182.542,182.6,-0.057999999999992724,-0.05378695745851331
2020-05-26 15:03:00-04:00,182.468994140625,182.48500061035156,182.36000061035156,182.38499450683594,133474,182.543,182.518,182.584,-0.0660000000000025,-0.05622956596681115
