 ,Datetime,Open,High,Low,Close,Volume
1318,2020-05-29 08:00:00-04:00,182.0,182.7,181.52,181.85,0
1319,2020-05-29 08:01:00-04:00,182.69,183.0,182.6,182.6,0
1320,2020-05-29 08:02:00-04:00,182.99,182.99,182.97,182.97,0
1321,2020-05-29 08:04:00-04:00,182.9,182.9,182.9,182.9,0
1322,2020-05-29 08:05:00-04:00,182.71,182.76,182.6455,182.76,0
1323,2020-05-29 08:06:00-04:00,182.61,182.61,182.61,182.61,0
1324,2020-05-29 08:07:00-04:00,182.89,183.17,182.89,183.17,0
1325,2020-05-29 08:08:00-04:00,183.24,183.26,183.23,183.26,0
1326,2020-05-29 08:12:00-04:00,183.1,183.18,183.1,183.18,0
1327,2020-05-29 08:13:00-04:00,183.13,183.15,183.13,183.15,0
1328,2020-05-29 08:15:00-04:00,183.06,183.1,183.00400000000002,183.00400000000002,0
1329,2020-05-29 08:16:00-04:00,183.01,183.0104,183.0,183.0,0
1330,2020-05-29 08:17:00-04:00,183.0,183.07,183.0,183.07,0
1331,2020-05-29 08:18:00-04:00,182.84,183.0,182.84,183.0,0
1332,2020-05-29 08:19:00-04:00,183.0,183.0,182.794,182.794,0
1333,2020-05-29 08:20:00-04:00,182.9,182.94,182.9,182.91,0
1334,2020-05-29 08:21:00-04:00,183.0,183.0,183.0,183.0,0
1335,2020-05-29 08:22:00-04:00,182.9003,182.9003,182.88,182.88,0
1336,2020-05-29 08:23:00-04:00,182.77,182.77,182.75,182.75,0
1337,2020-05-29 08:24:00-04:00,182.75,182.75,182.75,182.75,0
1338,2020-05-29 08:26:00-04:00,182.77,182.8,182.77,182.8,0
1339,2020-05-29 08:27:00-04:00,182.72,182.72,182.72,182.72,0
1340,2020-05-29 08:28:00-04:00,182.748,182.748,182.7,182.7,0
1341,2020-05-29 08:29:00-04:00,182.7,182.7,182.7,182.7,0
1342,2020-05-29 08:30:00-04:00,182.7,182.7,182.61,182.61,0
1343,2020-05-29 08:32:00-04:00,182.537,182.537,182.49,182.49,0
1344,2020-05-29 08:33:00-04:00,182.606,182.606,182.37,182.37,0
1345,2020-05-29 08:34:00-04:00,182.31,182.31,182.15,182.15,0
1346,2020-05-29 08:35:00-04:00,182.3,182.3,182.21,182.25,0
1347,2020-05-29 08:36:00-04:00,182.2001,182.2001,182.2001,182.2001,0
1348,2020-05-29 08:37:00-04:00,182.3,182.31,182.25,182.25,0
1349,2020-05-29 08:38:00-04:00,182.29,182.4,182.29,182.4,0
1350,2020-05-29 08:41:00-04:00,182.41,182.5,182.41,182.5,0
1351,2020-05-29 08:43:00-04:00,182.50099999999998,182.50099999999998,182.50099999999998,182.50099999999998,0
1352,2020-05-29 08:44:00-04:00,182.64,182.65,182.55,182.55,0
1353,2020-05-29 08:45:00-04:00,182.6,182.6,182.6,182.6,0
1354,2020-05-29 08:47:00-04:00,182.6,182.6,182.6,182.6,0
1355,2020-05-29 08:48:00-04:00,182.42,182.6,182.4,182.6,0
1356,2020-05-29 08:49:00-04:00,182.3203,182.3203,182.32,182.32,0
1357,2020-05-29 08:50:00-04:00,182.33,182.33,182.33,182.33,0
1358,2020-05-29 08:51:00-04:00,182.31,182.31,182.31,182.31,0
1359,2020-05-29 08:52:00-04:00,182.5,182.5,182.49,182.49,0
1360,2020-05-29 08:53:00-04:00,182.5,182.5,182.5,182.5,0
1361,2020-05-29 08:54:00-04:00,182.5,182.59,182.49,182.59,0
1362,2020-05-29 08:55:00-04:00,182.4,182.4,182.4,182.4,0
1363,2020-05-29 08:56:00-04:00,182.67,182.67,182.67,182.67,0
1364,2020-05-29 08:57:00-04:00,182.3472,182.3472,182.3472,182.3472,0
1365,2020-05-29 08:58:00-04:00,182.34,182.34,182.3,182.3,0
1366,2020-05-29 08:59:00-04:00,182.2,182.2,182.2,182.2,0
1367,2020-05-29 09:00:00-04:00,182.2,182.25,182.2,182.25,0
1368,2020-05-29 09:01:00-04:00,182.25,182.5,182.25,182.5,0
1369,2020-05-29 09:03:00-04:00,182.33,182.5274,182.33,182.5274,0
1370,2020-05-29 09:04:00-04:00,182.27,182.27,182.27,182.27,0
1371,2020-05-29 09:05:00-04:00,182.18,182.21,182.12,182.12,0
1372,2020-05-29 09:06:00-04:00,182.49,182.5,182.49,182.5,0
1373,2020-05-29 09:07:00-04:00,182.37,182.5,182.36,182.5,0
1374,2020-05-29 09:08:00-04:00,182.27,182.27,182.27,182.27,0
1375,2020-05-29 09:09:00-04:00,182.27,182.6,182.27,182.6,0
1376,2020-05-29 09:10:00-04:00,182.59,182.69,182.59,182.69,0
1377,2020-05-29 09:13:00-04:00,182.5562,182.5562,182.5562,182.5562,0
1378,2020-05-29 09:14:00-04:00,182.5975,182.5975,182.5975,182.5975,0
1379,2020-05-29 09:30:00-04:00,182.72999572753903,182.80999755859372,181.88999938964844,181.9900054931641,749016
1380,2020-05-29 09:31:00-04:00,181.97000122070312,182.25,181.88999938964844,182.122802734375,110973
1381,2020-05-29 09:32:00-04:00,182.1300048828125,182.8300018310547,182.1300048828125,182.7899932861328,128199
1382,2020-05-29 09:33:00-04:00,182.8000030517578,182.82000732421875,182.66000366210938,182.8000030517578,34526
1383,2020-05-29 09:34:00-04:00,182.8251953125,182.8350067138672,182.4389953613281,182.4499969482422,185196
1384,2020-05-29 09:35:00-04:00,182.47999572753903,182.66000366210938,182.16000366210938,182.38999938964844,80219
1385,2020-05-29 09:36:00-04:00,182.3600006103516,182.52999877929688,182.31500244140625,182.3999938964844,80730
1386,2020-05-29 09:37:00-04:00,182.38999938964844,182.38999938964844,181.97999572753903,182.1298065185547,90944
1387,2020-05-29 09:38:00-04:00,182.1000061035156,182.7400054931641,182.1000061035156,182.6999969482422,73820
1388,2020-05-29 09:39:00-04:00,182.75,182.77999877929688,182.5,182.6999969482422,84912
1389,2020-05-29 09:40:00-04:00,182.6450042724609,182.69000244140625,182.41000366210938,182.59060668945312,84689
1390,2020-05-29 09:41:00-04:00,182.6300048828125,182.73919677734372,182.55999755859372,182.5997009277344,56276
1391,2020-05-29 09:42:00-04:00,182.59249877929688,182.7100067138672,182.4600067138672,182.6699981689453,70609
1392,2020-05-29 09:43:00-04:00,182.6699981689453,182.7700042724609,182.6000061035156,182.6699981689453,99889
1393,2020-05-29 09:44:00-04:00,182.69000244140625,182.75999450683597,182.52999877929688,182.67999267578125,87531
1394,2020-05-29 09:45:00-04:00,182.7100067138672,182.8300018310547,182.4591064453125,182.82000732421875,104391
1395,2020-05-29 09:46:00-04:00,182.8300018310547,183.1499938964844,182.7700958251953,183.106201171875,151106
1396,2020-05-29 09:47:00-04:00,183.08999633789062,183.3500061035156,183.0200042724609,183.2700042724609,159947
1397,2020-05-29 09:48:00-04:00,183.25,183.41000366210938,183.22000122070312,183.3029937744141,85074
1398,2020-05-29 09:49:00-04:00,183.31500244140625,183.3699951171875,183.2100067138672,183.30999755859372,80026
1399,2020-05-29 09:50:00-04:00,183.28500366210938,183.3500061035156,183.13999938964844,183.16000366210938,78613
1400,2020-05-29 09:51:00-04:00,183.17999267578125,183.38999938964844,183.13999938964844,183.38999938964844,95352
1401,2020-05-29 09:52:00-04:00,183.38999938964844,183.4750061035156,183.27999877929688,183.3999938964844,82820
1402,2020-05-29 09:53:00-04:00,183.3999938964844,183.5800018310547,183.3950042724609,183.55999755859372,96158
1403,2020-05-29 09:54:00-04:00,183.5500030517578,183.5800018310547,183.3699951171875,183.44500732421875,81528
1404,2020-05-29 09:55:00-04:00,183.3999938964844,183.55999755859372,183.2899932861328,183.3377990722656,93421
1405,2020-05-29 09:56:00-04:00,183.33999633789062,183.4199981689453,183.22999572753903,183.2700042724609,81438
1406,2020-05-29 09:57:00-04:00,183.26499938964844,183.2745056152344,183.1000061035156,183.1194000244141,60099
1407,2020-05-29 09:58:00-04:00,183.09500122070312,183.09500122070312,182.8699951171875,182.9900054931641,121972
1408,2020-05-29 09:59:00-04:00,182.99020385742188,183.0800018310547,182.94000244140625,183.02999877929688,113767
1409,2020-05-29 10:00:00-04:00,182.97999572753903,183.10499572753903,182.88009643554688,182.97999572753903,86323
1410,2020-05-29 10:01:00-04:00,182.94000244140625,183.00999450683597,182.72999572753903,182.9499969482422,124732
1411,2020-05-29 10:02:00-04:00,182.9600067138672,183.0200042724609,182.8500061035156,182.8600006103516,70057
1412,2020-05-29 10:03:00-04:00,182.8699951171875,182.8999938964844,182.72999572753903,182.77999877929688,71386
1413,2020-05-29 10:04:00-04:00,182.7700042724609,182.80999755859372,182.6750030517578,182.6999969482422,55941
1414,2020-05-29 10:05:00-04:00,182.7100067138672,182.9900054931641,182.7050018310547,182.97999572753903,61044
1415,2020-05-29 10:06:00-04:00,182.97999572753903,183.00999450683597,182.6100006103516,182.63070678710938,72734
1416,2020-05-29 10:07:00-04:00,182.6427001953125,182.6699981689453,182.16000366210938,182.16000366210938,94185
1417,2020-05-29 10:08:00-04:00,182.1499938964844,182.2400054931641,181.7501983642578,181.75289916992188,118064
1418,2020-05-29 10:09:00-04:00,181.75,181.92999267578125,181.67999267578125,181.7899932861328,159558
1419,2020-05-29 10:10:00-04:00,181.7899932861328,181.8500061035156,181.55999755859372,181.80999755859372,72825
1420,2020-05-29 10:11:00-04:00,181.80999755859372,181.80999755859372,181.58999633789062,181.6000061035156,85271
1421,2020-05-29 10:12:00-04:00,181.6000061035156,181.6000061035156,181.32000732421875,181.3249969482422,132839
1422,2020-05-29 10:13:00-04:00,181.31500244140625,181.3600006103516,181.1000061035156,181.13999938964844,117007
1423,2020-05-29 10:14:00-04:00,181.1499938964844,181.3000030517578,180.9600067138672,181.2700042724609,186868
1424,2020-05-29 10:15:00-04:00,181.28990173339844,181.30999755859372,181.07000732421875,181.19000244140625,103559
1425,2020-05-29 10:16:00-04:00,181.17999267578125,181.2700042724609,181.1100006103516,181.16000366210938,58141
1426,2020-05-29 10:17:00-04:00,181.1699981689453,181.5,181.13999938964844,181.3699951171875,116948
1427,2020-05-29 10:18:00-04:00,181.3600006103516,181.3600006103516,181.1499938964844,181.27999877929688,67230
1428,2020-05-29 10:19:00-04:00,181.2899932861328,181.38999938964844,181.2050018310547,181.2440948486328,117557
1429,2020-05-29 10:20:00-04:00,181.25,181.3699951171875,181.1300048828125,181.30999755859372,80338
1430,2020-05-29 10:21:00-04:00,181.3000030517578,181.33999633789062,181.07000732421875,181.127197265625,132928
1431,2020-05-29 10:22:00-04:00,181.1100006103516,181.11990356445312,180.7700042724609,180.7700042724609,97255
1432,2020-05-29 10:23:00-04:00,180.77999877929688,181.0,180.77999877929688,180.9900054931641,54638
1433,2020-05-29 10:24:00-04:00,181.0,181.22999572753903,181.0,181.1000061035156,63714
1434,2020-05-29 10:25:00-04:00,181.1100006103516,181.3500061035156,181.1100006103516,181.3300018310547,73575
1435,2020-05-29 10:26:00-04:00,181.3300018310547,181.44000244140625,181.22000122070312,181.4219970703125,50785
1436,2020-05-29 10:27:00-04:00,181.4199981689453,181.5,181.2700042724609,181.42999267578125,85329
1437,2020-05-29 10:28:00-04:00,181.42999267578125,181.50999450683597,181.1199951171875,181.1199951171875,93811
1438,2020-05-29 10:29:00-04:00,181.1199951171875,181.3800048828125,181.0399932861328,181.3800048828125,97702
1439,2020-05-29 10:30:00-04:00,181.3999938964844,181.77999877929688,181.3999938964844,181.71270751953125,171106
1440,2020-05-29 10:31:00-04:00,181.7100067138672,181.7100067138672,181.5106964111328,181.68800354003903,100888
1441,2020-05-29 10:32:00-04:00,181.69000244140625,181.88999938964844,181.69000244140625,181.8800048828125,73724
1442,2020-05-29 10:33:00-04:00,181.8699951171875,181.97999572753903,181.7700042724609,181.8500061035156,104488
1443,2020-05-29 10:34:00-04:00,181.8583068847656,181.9900054931641,181.8583068847656,181.9750061035156,42420
1444,2020-05-29 10:35:00-04:00,181.97000122070312,181.97000122070312,181.68150329589844,181.8000030517578,84315
1445,2020-05-29 10:36:00-04:00,181.8000030517578,181.9600067138672,181.7400054931641,181.8500061035156,59751
1446,2020-05-29 10:37:00-04:00,181.8500061035156,181.97999572753903,181.8300018310547,181.91000366210938,50127
1447,2020-05-29 10:38:00-04:00,181.88999938964844,181.97000122070312,181.80499267578125,181.80499267578125,50428
1448,2020-05-29 10:39:00-04:00,181.8000030517578,182.1199951171875,181.69000244140625,182.0200042724609,81097
1449,2020-05-29 10:40:00-04:00,182.02720642089844,182.0500030517578,181.82009887695312,181.82260131835938,59699
1450,2020-05-29 10:41:00-04:00,181.8350067138672,181.9600067138672,181.72999572753903,181.8699951171875,47539
1451,2020-05-29 10:42:00-04:00,181.8699951171875,181.9199981689453,181.6199951171875,181.6499938964844,62338
1452,2020-05-29 10:43:00-04:00,181.6499938964844,181.67999267578125,181.4199981689453,181.4600067138672,73718
1453,2020-05-29 10:44:00-04:00,181.4600067138672,181.5,181.35499572753903,181.3999938964844,117762
1454,2020-05-29 10:45:00-04:00,181.3999938964844,181.4499969482422,181.2400054931641,181.38999938964844,78337
1455,2020-05-29 10:46:00-04:00,181.38999938964844,181.41000366210938,181.2700042724609,181.30499267578125,62090
1456,2020-05-29 10:47:00-04:00,181.30499267578125,181.50999450683597,181.2899932861328,181.38999938964844,83806
1457,2020-05-29 10:48:00-04:00,181.3999938964844,181.41000366210938,181.1300048828125,181.1544952392578,64501
1458,2020-05-29 10:49:00-04:00,181.1300048828125,181.1999969482422,180.9550018310547,181.02999877929688,93320
1459,2020-05-29 10:50:00-04:00,181.0249938964844,181.07000732421875,180.9499969482422,181.00999450683597,74549
1460,2020-05-29 10:51:00-04:00,181.02999877929688,181.13999938964844,180.9499969482422,181.0399932861328,83014
1461,2020-05-29 10:52:00-04:00,181.0449981689453,181.2100067138672,180.8800048828125,180.90499877929688,81522
1462,2020-05-29 10:53:00-04:00,180.91000366210938,180.97000122070312,180.8600006103516,180.9199981689453,93389
1463,2020-05-29 10:54:00-04:00,180.94000244140625,180.9620056152344,180.8300018310547,180.8699951171875,68385
1464,2020-05-29 10:55:00-04:00,180.87989807128903,181.0399932861328,180.8699951171875,180.8800048828125,62396
1465,2020-05-29 10:56:00-04:00,180.8699951171875,181.1000061035156,180.84500122070312,181.0,121561
1466,2020-05-29 10:57:00-04:00,181.0,181.2400054931641,180.9900054931641,181.19000244140625,153706
1467,2020-05-29 10:58:00-04:00,181.17999267578125,181.2700042724609,181.09500122070312,181.26400756835938,54797
1468,2020-05-29 10:59:00-04:00,181.2400054931641,181.2400054931641,181.17999267578125,181.19000244140625,100996
1469,2020-05-29 11:00:00-04:00,181.1999969482422,181.3500061035156,181.19000244140625,181.2400054931641,74441
1470,2020-05-29 11:01:00-04:00,181.2400054931641,181.2899932861328,180.9499969482422,181.0200042724609,68310
1471,2020-05-29 11:02:00-04:00,181.00999450683597,181.1300048828125,180.8999938964844,180.9600067138672,91634
1472,2020-05-29 11:03:00-04:00,180.9600067138672,180.9600067138672,180.41000366210938,180.6199951171875,183156
1473,2020-05-29 11:04:00-04:00,180.6199951171875,180.7100067138672,180.4319000244141,180.5500030517578,77103
1474,2020-05-29 11:05:00-04:00,180.5507049560547,180.7700042724609,180.47000122070312,180.55999755859372,88919
1475,2020-05-29 11:06:00-04:00,180.5500030517578,180.6000061035156,180.44000244140625,180.5500030517578,125053
1476,2020-05-29 11:07:00-04:00,180.55499267578125,180.8000030517578,180.47999572753903,180.7700042724609,130048
1477,2020-05-29 11:08:00-04:00,180.77999877929688,180.8650054931641,180.72000122070312,180.7400054931641,52611
1478,2020-05-29 11:09:00-04:00,180.75,180.77999877929688,180.4199981689453,180.4900054931641,75284
1479,2020-05-29 11:10:00-04:00,180.47999572753903,180.72970581054688,180.47999572753903,180.72970581054688,103262
1480,2020-05-29 11:11:00-04:00,180.7250061035156,180.84500122070312,180.6999969482422,180.8000030517578,73870
1481,2020-05-29 11:12:00-04:00,180.7899932861328,180.9499969482422,180.75,180.88999938964844,80243
1482,2020-05-29 11:13:00-04:00,180.8699951171875,180.94509887695312,180.80999755859372,180.8800048828125,52008
1483,2020-05-29 11:14:00-04:00,180.87620544433597,180.97999572753903,180.8600006103516,180.92999267578125,50786
1484,2020-05-29 11:15:00-04:00,180.94000244140625,181.0,180.8800048828125,180.92999267578125,48161
1485,2020-05-29 11:16:00-04:00,180.9573974609375,181.1100006103516,180.9199981689453,181.1000061035156,47358
1486,2020-05-29 11:17:00-04:00,181.10260009765625,181.1699981689453,180.88999938964844,180.92999267578125,64563
1487,2020-05-29 11:18:00-04:00,180.94000244140625,181.0,180.8800048828125,180.8800048828125,41042
1488,2020-05-29 11:19:00-04:00,180.875,181.05999755859372,180.77999877929688,180.97999572753903,112049
1489,2020-05-29 11:20:00-04:00,180.97000122070312,181.1499938964844,180.9600067138672,181.08999633789062,51713
1490,2020-05-29 11:21:00-04:00,181.0800018310547,181.12869262695312,181.0399932861328,181.0500030517578,44928
1491,2020-05-29 11:22:00-04:00,181.05499267578125,181.1199951171875,181.0,181.0800018310547,35834
1492,2020-05-29 11:23:00-04:00,181.07000732421875,181.1499938964844,180.8699951171875,180.91000366210938,59944
1493,2020-05-29 11:24:00-04:00,180.88999938964844,181.0,180.8278961181641,180.8300018310547,43895
1494,2020-05-29 11:25:00-04:00,180.83999633789062,180.9900054931641,180.77999877929688,180.9759979248047,50822
1495,2020-05-29 11:26:00-04:00,180.97999572753903,181.01499938964844,180.8500061035156,180.98080444335938,37616
1496,2020-05-29 11:27:00-04:00,180.97000122070312,181.05999755859372,180.9199981689453,181.0500030517578,36053
1497,2020-05-29 11:28:00-04:00,181.0500030517578,181.1499938964844,180.88800048828125,180.93499755859372,78384
1498,2020-05-29 11:29:00-04:00,180.9600067138672,181.1199951171875,180.8500061035156,180.9499969482422,66742
1499,2020-05-29 11:30:00-04:00,180.9499969482422,180.97999572753903,180.77999877929688,180.8600006103516,74457
1500,2020-05-29 11:31:00-04:00,180.8500061035156,180.8650054931641,180.6000061035156,180.67999267578125,56894
1501,2020-05-29 11:32:00-04:00,180.67999267578125,180.72999572753903,180.4499969482422,180.6999969482422,74550
1502,2020-05-29 11:33:00-04:00,180.7100067138672,180.8300018310547,180.6699981689453,180.7400054931641,67455
1503,2020-05-29 11:34:00-04:00,180.7449951171875,180.82000732421875,180.57000732421875,180.6000061035156,52753
1504,2020-05-29 11:35:00-04:00,180.5800018310547,180.77999877929688,180.4499969482422,180.75999450683597,86332
1505,2020-05-29 11:36:00-04:00,180.7400054931641,180.7899932861328,180.66000366210938,180.7449951171875,52209
1506,2020-05-29 11:37:00-04:00,180.7550048828125,180.97000122070312,180.75,180.90109252929688,69995
1507,2020-05-29 11:38:00-04:00,180.8999938964844,180.9550018310547,180.8500061035156,180.91009521484372,37196
1508,2020-05-29 11:39:00-04:00,180.918701171875,180.9900054931641,180.8760070800781,180.98199462890625,42685
1509,2020-05-29 11:40:00-04:00,180.97000122070312,181.0800018310547,180.94000244140625,181.01010131835938,84120
1510,2020-05-29 11:41:00-04:00,181.0200042724609,181.1499938964844,180.9900054931641,181.1499938964844,69050
1511,2020-05-29 11:42:00-04:00,181.16000366210938,181.1999969482422,181.0500030517578,181.1999969482422,45345
1512,2020-05-29 11:43:00-04:00,181.1750030517578,181.25,181.1000061035156,181.22000122070312,53872
1513,2020-05-29 11:44:00-04:00,181.2100067138672,181.3300018310547,181.17999267578125,181.2700042724609,52222
1514,2020-05-29 11:45:00-04:00,181.27999877929688,181.38999938964844,181.1999969482422,181.2550048828125,73542
1515,2020-05-29 11:46:00-04:00,181.25999450683597,181.4900054931641,181.25999450683597,181.4700927734375,71026
1516,2020-05-29 11:47:00-04:00,181.4750061035156,181.67999267578125,181.47000122070312,181.6300048828125,66234
1517,2020-05-29 11:48:00-04:00,181.6300048828125,181.69000244140625,181.58999633789062,181.6649932861328,61759
1518,2020-05-29 11:49:00-04:00,181.66000366210938,181.7373962402344,181.65499877929688,181.69009399414062,49436
1519,2020-05-29 11:50:00-04:00,181.6999969482422,181.76739501953125,181.6000061035156,181.7550048828125,68175
1520,2020-05-29 11:51:00-04:00,181.7342987060547,181.74989318847656,181.58999633789062,181.58999633789062,59892
1521,2020-05-29 11:52:00-04:00,181.5850067138672,181.75,181.5200042724609,181.7400054931641,63008
1522,2020-05-29 11:53:00-04:00,181.7400054931641,181.7899932861328,181.7100067138672,181.72000122070312,53337
1523,2020-05-29 11:54:00-04:00,181.7250061035156,181.7456970214844,181.69000244140625,181.72999572753903,42210
1524,2020-05-29 11:55:00-04:00,181.72000122070312,181.8999938964844,181.72000122070312,181.8957061767578,61288
1525,2020-05-29 11:56:00-04:00,181.8950042724609,181.94000244140625,181.83999633789062,181.87120056152344,52904
1526,2020-05-29 11:57:00-04:00,181.8600006103516,181.8800048828125,181.7899932861328,181.8800048828125,33162
1527,2020-05-29 11:58:00-04:00,181.8701019287109,181.88999938964844,181.75,181.75,37067
1528,2020-05-29 11:59:00-04:00,181.75,181.8699951171875,181.69500732421875,181.8699951171875,42580
1529,2020-05-29 12:00:00-04:00,181.8800048828125,181.91000366210938,181.7913055419922,181.83120727539062,37065
1530,2020-05-29 12:01:00-04:00,181.82000732421875,181.82000732421875,181.67999267578125,181.7100067138672,31285
1531,2020-05-29 12:02:00-04:00,181.7100067138672,181.9499969482422,181.7100067138672,181.92140197753903,58184
1532,2020-05-29 12:03:00-04:00,181.90499877929688,181.9597930908203,181.8600006103516,181.94000244140625,41828
1533,2020-05-29 12:04:00-04:00,181.94500732421875,182.0,181.83999633789062,181.91000366210938,37273
1534,2020-05-29 12:05:00-04:00,181.94000244140625,181.9900054931641,181.82000732421875,181.83999633789062,34257
1535,2020-05-29 12:06:00-04:00,181.8500061035156,181.9196014404297,181.80999755859372,181.83999633789062,30966
1536,2020-05-29 12:07:00-04:00,181.84500122070312,181.91000366210938,181.80999755859372,181.83999633789062,28639
1537,2020-05-29 12:08:00-04:00,181.82000732421875,181.83999633789062,181.69000244140625,181.6999969482422,73926
1538,2020-05-29 12:09:00-04:00,181.6999969482422,181.6999969482422,181.52999877929688,181.6300048828125,47724
1539,2020-05-29 12:10:00-04:00,181.6199951171875,181.7324066162109,181.6199951171875,181.71270751953125,36006
1540,2020-05-29 12:11:00-04:00,181.7050018310547,181.7050018310547,181.55999755859372,181.66009521484372,28908
1541,2020-05-29 12:12:00-04:00,181.67269897460938,181.72999572753903,181.6699981689453,181.6999969482422,26745
1542,2020-05-29 12:13:00-04:00,181.7100067138672,181.72000122070312,181.6199951171875,181.7100067138672,26855
1543,2020-05-29 12:14:00-04:00,181.70159912109372,181.7050018310547,181.53109741210938,181.55999755859372,31960
1544,2020-05-29 12:15:00-04:00,181.55999755859372,181.55999755859372,181.25,181.27999877929688,47591
1545,2020-05-29 12:16:00-04:00,181.2899932861328,181.3600006103516,181.22999572753903,181.2400054931641,34331
1546,2020-05-29 12:17:00-04:00,181.25,181.25,181.05499267578125,181.05999755859372,65543
1547,2020-05-29 12:18:00-04:00,181.07000732421875,181.18389892578125,181.02999877929688,181.0399932861328,29281
1548,2020-05-29 12:19:00-04:00,181.07000732421875,181.1199951171875,180.9801025390625,181.05999755859372,35102
1549,2020-05-29 12:20:00-04:00,181.07000732421875,181.07000732421875,180.92999267578125,181.01559448242188,37113
1550,2020-05-29 12:21:00-04:00,181.02999877929688,181.1300048828125,181.0200042724609,181.0800018310547,47467
1551,2020-05-29 12:22:00-04:00,181.08999633789062,181.1699981689453,181.0800018310547,181.1499938964844,34766
1552,2020-05-29 12:23:00-04:00,181.1699981689453,181.1739044189453,181.1219940185547,181.1300048828125,61675
1553,2020-05-29 12:24:00-04:00,181.12399291992188,181.1499938964844,181.05499267578125,181.1150054931641,20616
1554,2020-05-29 12:25:00-04:00,181.1100006103516,181.19000244140625,181.00999450683597,181.19000244140625,27115
1555,2020-05-29 12:26:00-04:00,181.2100067138672,181.2100067138672,181.1199951171875,181.1649932861328,23091
1556,2020-05-29 12:27:00-04:00,181.1649932861328,181.25999450683597,181.16000366210938,181.22999572753903,28572
1557,2020-05-29 12:28:00-04:00,181.25,181.27999877929688,181.19000244140625,181.25999450683597,20083
1558,2020-05-29 12:29:00-04:00,181.26010131835938,181.44000244140625,181.26010131835938,181.38999938964844,43380
1559,2020-05-29 12:30:00-04:00,181.3600006103516,181.4600067138672,181.2899932861328,181.38999938964844,39272
1560,2020-05-29 12:31:00-04:00,181.38999938964844,181.41000366210938,181.22999572753903,181.2400054931641,27076
1561,2020-05-29 12:32:00-04:00,181.25,181.38999938964844,181.17999267578125,181.3500061035156,36080
1562,2020-05-29 12:33:00-04:00,181.33999633789062,181.33999633789062,181.22000122070312,181.31500244140625,28379
1563,2020-05-29 12:34:00-04:00,181.30999755859372,181.3350067138672,181.27999877929688,181.27999877929688,13710
1564,2020-05-29 12:35:00-04:00,181.2700042724609,181.3300018310547,181.2200927734375,181.3119964599609,20993
1565,2020-05-29 12:36:00-04:00,181.3300018310547,181.3500061035156,181.1699981689453,181.27940368652344,31735
1566,2020-05-29 12:37:00-04:00,181.3000030517578,181.40499877929688,181.25999450683597,181.40499877929688,22560
1567,2020-05-29 12:38:00-04:00,181.41000366210938,181.5299072265625,181.3600006103516,181.5299072265625,70480
1568,2020-05-29 12:39:00-04:00,181.5200042724609,181.5800018310547,181.4900054931641,181.5399932861328,33789
1569,2020-05-29 12:40:00-04:00,181.5399932861328,181.5399932861328,181.4600067138672,181.50999450683597,39110
1570,2020-05-29 12:41:00-04:00,181.51499938964844,181.6499938964844,181.50999450683597,181.6499938964844,43127
1571,2020-05-29 12:42:00-04:00,181.6555938720703,181.77999877929688,181.6499938964844,181.71499633789062,31752
1572,2020-05-29 12:43:00-04:00,181.7100067138672,181.7400054931641,181.69000244140625,181.7100067138672,19971
1573,2020-05-29 12:44:00-04:00,181.7100067138672,181.7100067138672,181.5399932861328,181.66000366210938,37982
1574,2020-05-29 12:45:00-04:00,181.6300048828125,181.6999969482422,181.41000366210938,181.4122009277344,43089
1575,2020-05-29 12:46:00-04:00,181.41000366210938,181.41000366210938,181.23150634765625,181.25999450683597,47294
1576,2020-05-29 12:47:00-04:00,181.25,181.41000366210938,181.25,181.34500122070312,35954
1577,2020-05-29 12:48:00-04:00,181.33999633789062,181.45620727539062,181.30499267578125,181.3699951171875,20785
1578,2020-05-29 12:49:00-04:00,181.3800048828125,181.42999267578125,181.32000732421875,181.32000732421875,21460
1579,2020-05-29 12:50:00-04:00,181.3500061035156,181.3699951171875,181.1699981689453,181.2001037597656,46359
1580,2020-05-29 12:51:00-04:00,181.1999969482422,181.1999969482422,180.9600067138672,181.01319885253903,89620
1581,2020-05-29 12:52:00-04:00,181.0,181.1000061035156,180.94000244140625,181.0500030517578,51721
1582,2020-05-29 12:53:00-04:00,181.0399932861328,181.19000244140625,181.02999877929688,181.1199951171875,27933
1583,2020-05-29 12:54:00-04:00,181.1300048828125,181.2100067138672,180.42999267578125,180.85499572753903,264843
1584,2020-05-29 12:55:00-04:00,180.83999633789062,181.63999938964844,180.7100067138672,181.4862060546875,132192
1585,2020-05-29 12:56:00-04:00,181.5,181.50999450683597,181.3699951171875,181.3999938964844,28907
1586,2020-05-29 12:57:00-04:00,181.44000244140625,181.9900054931641,181.2700042724609,181.8800048828125,145028
1587,2020-05-29 12:58:00-04:00,181.91000366210938,182.3800048828125,181.91000366210938,182.3800048828125,170600
1588,2020-05-29 12:59:00-04:00,182.3699951171875,182.3699951171875,182.07000732421875,182.07000732421875,85925
1589,2020-05-29 13:00:00-04:00,182.1199951171875,182.22259521484372,181.77999877929688,181.88999938964844,58469
1590,2020-05-29 13:01:00-04:00,181.88999938964844,182.0399932861328,181.82000732421875,181.91000366210938,52384
1591,2020-05-29 13:02:00-04:00,181.94000244140625,181.9600067138672,181.84979248046875,181.8800048828125,35873
